,Content ID,Reaction Type,Datetime,Content type,Category,Sentiment,Score,,,,Category,Sum,Count,Datetime,Month,Count post,,Month,Count post
1639,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,cherish,4/10/2021 0:00,GIF,soccer,positive,70,,,,,,,4/10/2021,4,1974,,,
1640,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,disgust,12/15/2020 0:00,GIF,soccer,negative,0,,,,,,,12/15/2020,12,2092,,,
1641,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,intrigued,10/19/2020 0:00,GIF,soccer,positive,45,,,,,,,10/19/2020,10,2056,,,
1642,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,cherish,5/20/2021 0:00,GIF,soccer,positive,70,,,,,,,5/20/2021,5,2138,,,
1643,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,interested,8/19/2020 0:00,GIF,soccer,positive,30,,,,,,,8/19/2020,8,2114,,,
1644,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,intrigued,3/17/2021 0:00,GIF,soccer,positive,45,,,,,,,3/17/2021,3,2012,,,
1645,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,super love,8/2/2020 0:00,GIF,soccer,positive,75,,,,,,,8/2/2020,8,2114,,,
1646,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,scared,7/2/2020 0:00,GIF,soccer,negative,15,,,,,,,7/2/2020,7,2070,,,
1647,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,intrigued,3/5/2021 0:00,GIF,soccer,positive,45,,,,,,,3/5/2021,3,2012,,,
1649,026973ef-4b73-4901-9160-bc9e04516057,interested,4/17/2021 0:00,audio,culture,positive,30,,,,,,,4/17/2021,4,1974,,,
1650,026973ef-4b73-4901-9160-bc9e04516057,heart,12/19/2020 0:00,audio,culture,positive,60,,,,,,,12/19/2020,12,2092,,,
1651,026973ef-4b73-4901-9160-bc9e04516057,love,11/27/2020 0:00,audio,culture,positive,65,,,,,,,11/27/2020,11,2034,,,
1652,026973ef-4b73-4901-9160-bc9e04516057,want,1/7/2021 0:00,audio,culture,positive,70,,,,,,,1/7/2021,1,2126,,,
1653,026973ef-4b73-4901-9160-bc9e04516057,interested,8/21/2020 0:00,audio,culture,positive,30,,,,,,,8/21/2020,8,2114,,,
1654,026973ef-4b73-4901-9160-bc9e04516057,super love,10/6/2020 0:00,audio,culture,positive,75,,,,,,,10/6/2020,10,2056,,,
1655,026973ef-4b73-4901-9160-bc9e04516057,want,10/7/2020 0:00,audio,culture,positive,70,,,,,,,10/7/2020,10,2056,,,
1656,026973ef-4b73-4901-9160-bc9e04516057,hate,11/3/2020 0:00,audio,culture,negative,5,,,,,,,11/3/2020,11,2034,,,
1657,026973ef-4b73-4901-9160-bc9e04516057,love,4/2/2021 0:00,audio,culture,positive,65,,,,,,,4/2/2021,4,1974,,,
1658,026973ef-4b73-4901-9160-bc9e04516057,hate,4/30/2021 0:00,audio,culture,negative,5,,,,,,,4/30/2021,4,1974,,,
1659,026973ef-4b73-4901-9160-bc9e04516057,interested,3/14/2021 0:00,audio,culture,positive,30,,,,,,,3/14/2021,3,2012,,,
1660,026973ef-4b73-4901-9160-bc9e04516057,want,4/10/2021 0:00,audio,culture,positive,70,,,,,,,4/10/2021,4,1974,,,
1661,026973ef-4b73-4901-9160-bc9e04516057,intrigued,5/30/2021 0:00,audio,culture,positive,45,,,,,,,5/30/2021,5,2138,,,
1662,026973ef-4b73-4901-9160-bc9e04516057,heart,3/16/2021 0:00,audio,culture,positive,60,,,,,,,3/16/2021,3,2012,,,
1663,026973ef-4b73-4901-9160-bc9e04516057,like,11/1/2020 0:00,audio,culture,positive,50,,,,,,,11/1/2020,11,2034,,,
1664,026973ef-4b73-4901-9160-bc9e04516057,love,3/22/2021 0:00,audio,culture,positive,65,,,,,,,3/22/2021,3,2012,,,
1665,026973ef-4b73-4901-9160-bc9e04516057,intrigued,10/31/2020 0:00,audio,culture,positive,45,,,,,,,10/31/2020,10,2056,,,
1666,026973ef-4b73-4901-9160-bc9e04516057,adore,10/14/2020 0:00,audio,culture,positive,72,,,,,,,10/14/2020,10,2056,,,
1667,026973ef-4b73-4901-9160-bc9e04516057,interested,11/23/2020 0:00,audio,culture,positive,30,,,,,,,11/23/2020,11,2034,,,
1668,026973ef-4b73-4901-9160-bc9e04516057,dislike,4/30/2021 0:00,audio,culture,negative,10,,,,,,,4/30/2021,4,1974,,,
1669,026973ef-4b73-4901-9160-bc9e04516057,interested,12/21/2020 0:00,audio,culture,positive,30,,,,,,,12/21/2020,12,2092,,,
1670,026973ef-4b73-4901-9160-bc9e04516057,heart,12/19/2020 0:00,audio,culture,positive,60,,,,,,,12/19/2020,12,2092,,,
1671,026973ef-4b73-4901-9160-bc9e04516057,adore,10/20/2020 0:00,audio,culture,positive,72,,,,,,,10/20/2020,10,2056,,,
1672,026973ef-4b73-4901-9160-bc9e04516057,like,5/24/2021 0:00,audio,culture,positive,50,,,,,,,5/24/2021,5,2138,,,
1673,026973ef-4b73-4901-9160-bc9e04516057,disgust,12/27/2020 0:00,audio,culture,negative,0,,,,,,,12/27/2020,12,2092,,,
1674,026973ef-4b73-4901-9160-bc9e04516057,indifferent,5/3/2021 0:00,audio,culture,neutral,20,,,,,,,5/3/2021,5,2138,,,
1675,026973ef-4b73-4901-9160-bc9e04516057,adore,6/7/2021 0:00,audio,culture,positive,72,,,,,,,6/7/2021,6,2021,,,
1676,026973ef-4b73-4901-9160-bc9e04516057,dislike,4/4/2021 0:00,audio,culture,negative,10,,,,,,,4/4/2021,4,1974,,,
1677,026973ef-4b73-4901-9160-bc9e04516057,peeking,12/26/2020 0:00,audio,culture,neutral,35,,,,,,,12/26/2020,12,2092,,,
1678,026973ef-4b73-4901-9160-bc9e04516057,peeking,1/15/2021 0:00,audio,culture,neutral,35,,,,,,,1/15/2021,1,2126,,,
1679,026973ef-4b73-4901-9160-bc9e04516057,interested,9/30/2020 0:00,audio,culture,positive,30,,,,,,,9/30/2020,9,2022,,,
1680,026973ef-4b73-4901-9160-bc9e04516057,super love,9/22/2020 0:00,audio,culture,positive,75,,,,,,,9/22/2020,9,2022,,,
1681,026973ef-4b73-4901-9160-bc9e04516057,disgust,10/20/2020 0:00,audio,culture,negative,0,,,,,,,10/20/2020,10,2056,,,
1682,026973ef-4b73-4901-9160-bc9e04516057,indifferent,5/10/2021 0:00,audio,culture,neutral,20,,,,,,,5/10/2021,5,2138,,,
1683,026973ef-4b73-4901-9160-bc9e04516057,cherish,1/16/2021 0:00,audio,culture,positive,70,,,,,,,1/16/2021,1,2126,,,
1684,026973ef-4b73-4901-9160-bc9e04516057,want,5/29/2021 0:00,audio,culture,positive,70,,,,,,,5/29/2021,5,2138,,,
1686,f08bdab2-b888-484e-8fd9-919e6ed86c12,cherish,1/21/2021 0:00,audio,education,positive,70,,,,,,,1/21/2021,1,2126,,,
1687,f08bdab2-b888-484e-8fd9-919e6ed86c12,worried,7/7/2020 0:00,audio,education,negative,12,,,,,,,7/7/2020,7,2070,,,
1688,f08bdab2-b888-484e-8fd9-919e6ed86c12,heart,7/17/2020 0:00,audio,education,positive,60,,,,,,,7/17/2020,7,2070,,,
1689,f08bdab2-b888-484e-8fd9-919e6ed86c12,want,10/1/2020 0:00,audio,education,positive,70,,,,,,,10/1/2020,10,2056,,,
1690,f08bdab2-b888-484e-8fd9-919e6ed86c12,disgust,3/25/2021 0:00,audio,education,negative,0,,,,,,,3/25/2021,3,2012,,,
1691,f08bdab2-b888-484e-8fd9-919e6ed86c12,want,6/24/2020 0:00,audio,education,positive,70,,,,,,,6/24/2020,6,2021,,,
1692,f08bdab2-b888-484e-8fd9-919e6ed86c12,intrigued,11/27/2020 0:00,audio,education,positive,45,,,,,,,11/27/2020,11,2034,,,
1693,f08bdab2-b888-484e-8fd9-919e6ed86c12,heart,3/18/2021 0:00,audio,education,positive,60,,,,,,,3/18/2021,3,2012,,,
1694,f08bdab2-b888-484e-8fd9-919e6ed86c12,peeking,10/8/2020 0:00,audio,education,neutral,35,,,,,,,10/8/2020,10,2056,,,
1695,f08bdab2-b888-484e-8fd9-919e6ed86c12,interested,1/4/2021 0:00,audio,education,positive,30,,,,,,,1/4/2021,1,2126,,,
1696,f08bdab2-b888-484e-8fd9-919e6ed86c12,love,1/15/2021 0:00,audio,education,positive,65,,,,,,,1/15/2021,1,2126,,,
1697,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,9/21/2020 0:00,audio,education,negative,15,,,,,,,9/21/2020,9,2022,,,
1698,f08bdab2-b888-484e-8fd9-919e6ed86c12,adore,10/31/2020 0:00,audio,education,positive,72,,,,,,,10/31/2020,10,2056,,,
1699,f08bdab2-b888-484e-8fd9-919e6ed86c12,super love,8/22/2020 0:00,audio,education,positive,75,,,,,,,8/22/2020,8,2114,,,
1700,f08bdab2-b888-484e-8fd9-919e6ed86c12,indifferent,8/14/2020 0:00,audio,education,neutral,20,,,,,,,8/14/2020,8,2114,,,
1701,f08bdab2-b888-484e-8fd9-919e6ed86c12,love,8/15/2020 0:00,audio,education,positive,65,,,,,,,8/15/2020,8,2114,,,
1702,f08bdab2-b888-484e-8fd9-919e6ed86c12,worried,3/5/2021 0:00,audio,education,negative,12,,,,,,,3/5/2021,3,2012,,,
1703,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,6/21/2020 0:00,audio,education,negative,15,,,,,,,6/21/2020,6,2021,,,
1704,f08bdab2-b888-484e-8fd9-919e6ed86c12,cherish,3/22/2021 0:00,audio,education,positive,70,,,,,,,3/22/2021,3,2012,,,
1705,f08bdab2-b888-484e-8fd9-919e6ed86c12,love,7/31/2020 0:00,audio,education,positive,65,,,,,,,7/31/2020,7,2070,,,
1706,f08bdab2-b888-484e-8fd9-919e6ed86c12,peeking,1/24/2021 0:00,audio,education,neutral,35,,,,,,,1/24/2021,1,2126,,,
1707,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,10/1/2020 0:00,audio,education,negative,15,,,,,,,10/1/2020,10,2056,,,
1708,f08bdab2-b888-484e-8fd9-919e6ed86c12,like,9/2/2020 0:00,audio,education,positive,50,,,,,,,9/2/2020,9,2022,,,
1709,f08bdab2-b888-484e-8fd9-919e6ed86c12,heart,5/30/2021 0:00,audio,education,positive,60,,,,,,,5/30/2021,5,2138,,,
1710,f08bdab2-b888-484e-8fd9-919e6ed86c12,heart,4/14/2021 0:00,audio,education,positive,60,,,,,,,4/14/2021,4,1974,,,
1711,f08bdab2-b888-484e-8fd9-919e6ed86c12,worried,9/29/2020 0:00,audio,education,negative,12,,,,,,,9/29/2020,9,2022,,,
1712,f08bdab2-b888-484e-8fd9-919e6ed86c12,heart,4/2/2021 0:00,audio,education,positive,60,,,,,,,4/2/2021,4,1974,,,
1713,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,9/9/2020 0:00,audio,education,negative,15,,,,,,,9/9/2020,9,2022,,,
1714,f08bdab2-b888-484e-8fd9-919e6ed86c12,hate,1/16/2021 0:00,audio,education,negative,5,,,,,,,1/16/2021,1,2126,,,
1715,f08bdab2-b888-484e-8fd9-919e6ed86c12,cherish,7/14/2020 0:00,audio,education,positive,70,,,,,,,7/14/2020,7,2070,,,
1716,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,8/21/2020 0:00,audio,education,negative,15,,,,,,,8/21/2020,8,2114,,,
1717,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,12/25/2020 0:00,audio,education,negative,15,,,,,,,12/25/2020,12,2092,,,
1718,f08bdab2-b888-484e-8fd9-919e6ed86c12,scared,6/17/2021 0:00,audio,education,negative,15,,,,,,,6/17/2021,6,2021,,,
1719,f08bdab2-b888-484e-8fd9-919e6ed86c12,peeking,7/28/2020 0:00,audio,education,neutral,35,,,,,,,7/28/2020,7,2070,,,
1720,f08bdab2-b888-484e-8fd9-919e6ed86c12,interested,1/5/2021 0:00,audio,education,positive,30,,,,,,,1/5/2021,1,2126,,,
1721,f08bdab2-b888-484e-8fd9-919e6ed86c12,love,4/17/2021 0:00,audio,education,positive,65,,,,,,,4/17/2021,4,1974,,,
1722,f08bdab2-b888-484e-8fd9-919e6ed86c12,like,1/2/2021 0:00,audio,education,positive,50,,,,,,,1/2/2021,1,2126,,,
1723,f08bdab2-b888-484e-8fd9-919e6ed86c12,adore,2/25/2021 0:00,audio,education,positive,72,,,,,,,2/25/2021,2,1914,,,
1724,f08bdab2-b888-484e-8fd9-919e6ed86c12,dislike,6/14/2021 0:00,audio,education,negative,10,,,,,,,6/14/2021,6,2021,,,
1725,f08bdab2-b888-484e-8fd9-919e6ed86c12,like,9/21/2020 0:00,audio,education,positive,50,,,,,,,9/21/2020,9,2022,,,
1726,f08bdab2-b888-484e-8fd9-919e6ed86c12,super love,4/10/2021 0:00,audio,education,positive,75,,,,,,,4/10/2021,4,1974,,,
1727,f08bdab2-b888-484e-8fd9-919e6ed86c12,super love,9/14/2020 0:00,audio,education,positive,75,,,,,,,9/14/2020,9,2022,,,
1728,f08bdab2-b888-484e-8fd9-919e6ed86c12,peeking,4/21/2021 0:00,audio,education,neutral,35,,,,,,,4/21/2021,4,1974,,,
1729,f08bdab2-b888-484e-8fd9-919e6ed86c12,adore,2/7/2021 0:00,audio,education,positive,72,,,,,,,2/7/2021,2,1914,,,
1730,f08bdab2-b888-484e-8fd9-919e6ed86c12,cherish,9/23/2020 0:00,audio,education,positive,70,,,,,,,9/23/2020,9,2022,,,
1731,f08bdab2-b888-484e-8fd9-919e6ed86c12,interested,9/18/2020 0:00,audio,education,positive,30,,,,,,,9/18/2020,9,2022,,,
1732,f08bdab2-b888-484e-8fd9-919e6ed86c12,adore,12/9/2020 0:00,audio,education,positive,72,,,,,,,12/9/2020,12,2092,,,
1734,a55b215b-06c5-4ef3-ac14-7e1569c3ad2e,intrigued,7/25/2020 0:00,GIF,education,positive,45,,,,,,,7/25/2020,7,2070,,,
1735,a55b215b-06c5-4ef3-ac14-7e1569c3ad2e,adore,2/24/2021 0:00,GIF,education,positive,72,,,,,,,2/24/2021,2,1914,,,
1737,258bb775-3c35-4eec-90f3-8b75a52e466a,disgust,11/26/2020 0:00,photo,education,negative,0,,,,,,,11/26/2020,11,2034,,,
1738,258bb775-3c35-4eec-90f3-8b75a52e466a,super love,11/5/2020 0:00,photo,education,positive,75,,,,,,,11/5/2020,11,2034,,,
1739,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,3/12/2021 0:00,photo,education,positive,72,,,,,,,3/12/2021,3,2012,,,
1740,258bb775-3c35-4eec-90f3-8b75a52e466a,super love,1/17/2021 0:00,photo,education,positive,75,,,,,,,1/17/2021,1,2126,,,
1741,258bb775-3c35-4eec-90f3-8b75a52e466a,intrigued,11/5/2020 0:00,photo,education,positive,45,,,,,,,11/5/2020,11,2034,,,
1742,258bb775-3c35-4eec-90f3-8b75a52e466a,super love,10/9/2020 0:00,photo,education,positive,75,,,,,,,10/9/2020,10,2056,,,
1743,258bb775-3c35-4eec-90f3-8b75a52e466a,intrigued,2/26/2021 0:00,photo,education,positive,45,,,,,,,2/26/2021,2,1914,,,
1744,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,7/27/2020 0:00,photo,education,positive,72,,,,,,,7/27/2020,7,2070,,,
1745,258bb775-3c35-4eec-90f3-8b75a52e466a,heart,8/12/2020 0:00,photo,education,positive,60,,,,,,,8/12/2020,8,2114,,,
1746,258bb775-3c35-4eec-90f3-8b75a52e466a,disgust,6/7/2021 0:00,photo,education,negative,0,,,,,,,6/7/2021,6,2021,,,
1747,258bb775-3c35-4eec-90f3-8b75a52e466a,peeking,2/15/2021 0:00,photo,education,neutral,35,,,,,,,2/15/2021,2,1914,,,
1748,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,4/29/2021 0:00,photo,education,positive,72,,,,,,,4/29/2021,4,1974,,,
1749,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,5/25/2021 0:00,photo,education,positive,72,,,,,,,5/25/2021,5,2138,,,
1750,258bb775-3c35-4eec-90f3-8b75a52e466a,heart,8/17/2020 0:00,photo,education,positive,60,,,,,,,8/17/2020,8,2114,,,
1751,258bb775-3c35-4eec-90f3-8b75a52e466a,peeking,2/2/2021 0:00,photo,education,neutral,35,,,,,,,2/2/2021,2,1914,,,
1752,258bb775-3c35-4eec-90f3-8b75a52e466a,intrigued,5/15/2021 0:00,photo,education,positive,45,,,,,,,5/15/2021,5,2138,,,
1753,258bb775-3c35-4eec-90f3-8b75a52e466a,like,12/5/2020 0:00,photo,education,positive,50,,,,,,,12/5/2020,12,2092,,,
1754,258bb775-3c35-4eec-90f3-8b75a52e466a,scared,1/22/2021 0:00,photo,education,negative,15,,,,,,,1/22/2021,1,2126,,,
1755,258bb775-3c35-4eec-90f3-8b75a52e466a,heart,10/29/2020 0:00,photo,education,positive,60,,,,,,,10/29/2020,10,2056,,,
1756,258bb775-3c35-4eec-90f3-8b75a52e466a,super love,11/5/2020 0:00,photo,education,positive,75,,,,,,,11/5/2020,11,2034,,,
1757,258bb775-3c35-4eec-90f3-8b75a52e466a,intrigued,4/29/2021 0:00,photo,education,positive,45,,,,,,,4/29/2021,4,1974,,,
1758,258bb775-3c35-4eec-90f3-8b75a52e466a,dislike,11/3/2020 0:00,photo,education,negative,10,,,,,,,11/3/2020,11,2034,,,
1759,258bb775-3c35-4eec-90f3-8b75a52e466a,hate,8/7/2020 0:00,photo,education,negative,5,,,,,,,8/7/2020,8,2114,,,
1760,258bb775-3c35-4eec-90f3-8b75a52e466a,like,10/1/2020 0:00,photo,education,positive,50,,,,,,,10/1/2020,10,2056,,,
1761,258bb775-3c35-4eec-90f3-8b75a52e466a,indifferent,6/8/2021 0:00,photo,education,neutral,20,,,,,,,6/8/2021,6,2021,,,
1762,258bb775-3c35-4eec-90f3-8b75a52e466a,indifferent,3/26/2021 0:00,photo,education,neutral,20,,,,,,,3/26/2021,3,2012,,,
1763,258bb775-3c35-4eec-90f3-8b75a52e466a,like,10/25/2020 0:00,photo,education,positive,50,,,,,,,10/25/2020,10,2056,,,
1764,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,7/11/2020 0:00,photo,education,positive,72,,,,,,,7/11/2020,7,2070,,,
1765,258bb775-3c35-4eec-90f3-8b75a52e466a,love,5/10/2021 0:00,photo,education,positive,65,,,,,,,5/10/2021,5,2138,,,
1766,258bb775-3c35-4eec-90f3-8b75a52e466a,love,10/18/2020 0:00,photo,education,positive,65,,,,,,,10/18/2020,10,2056,,,
1767,258bb775-3c35-4eec-90f3-8b75a52e466a,worried,1/2/2021 0:00,photo,education,negative,12,,,,,,,1/2/2021,1,2126,,,
1768,258bb775-3c35-4eec-90f3-8b75a52e466a,intrigued,6/12/2021 0:00,photo,education,positive,45,,,,,,,6/12/2021,6,2021,,,
1769,258bb775-3c35-4eec-90f3-8b75a52e466a,want,6/12/2021 0:00,photo,education,positive,70,,,,,,,6/12/2021,6,2021,,,
1770,258bb775-3c35-4eec-90f3-8b75a52e466a,peeking,4/4/2021 0:00,photo,education,neutral,35,,,,,,,4/4/2021,4,1974,,,
1771,258bb775-3c35-4eec-90f3-8b75a52e466a,super love,6/22/2020 0:00,photo,education,positive,75,,,,,,,6/22/2020,6,2021,,,
1772,258bb775-3c35-4eec-90f3-8b75a52e466a,cherish,1/29/2021 0:00,photo,education,positive,70,,,,,,,1/29/2021,1,2126,,,
1773,258bb775-3c35-4eec-90f3-8b75a52e466a,scared,7/12/2020 0:00,photo,education,negative,15,,,,,,,7/12/2020,7,2070,,,
1774,258bb775-3c35-4eec-90f3-8b75a52e466a,adore,9/18/2020 0:00,photo,education,positive,72,,,,,,,9/18/2020,9,2022,,,
1775,258bb775-3c35-4eec-90f3-8b75a52e466a,indifferent,1/5/2021 0:00,photo,education,neutral,20,,,,,,,1/5/2021,1,2126,,,
1776,258bb775-3c35-4eec-90f3-8b75a52e466a,hate,1/26/2021 0:00,photo,education,negative,5,,,,,,,1/26/2021,1,2126,,,
1777,258bb775-3c35-4eec-90f3-8b75a52e466a,indifferent,8/11/2020 0:00,photo,education,neutral,20,,,,,,,8/11/2020,8,2114,,,
1778,258bb775-3c35-4eec-90f3-8b75a52e466a,interested,11/5/2020 0:00,photo,education,positive,30,,,,,,,11/5/2020,11,2034,,,
1779,258bb775-3c35-4eec-90f3-8b75a52e466a,hate,10/12/2020 0:00,photo,education,negative,5,,,,,,,10/12/2020,10,2056,,,
1780,258bb775-3c35-4eec-90f3-8b75a52e466a,interested,1/13/2021 0:00,photo,education,positive,30,,,,,,,1/13/2021,1,2126,,,
1782,8d32243c-2dd1-4128-bde1-d643207e582c,hate,6/7/2021 0:00,photo,studying,negative,5,,,,,,,6/7/2021,6,2021,,,
1783,8d32243c-2dd1-4128-bde1-d643207e582c,dislike,8/24/2020 0:00,photo,studying,negative,10,,,,,,,8/24/2020,8,2114,,,
1784,8d32243c-2dd1-4128-bde1-d643207e582c,super love,9/12/2020 0:00,photo,studying,positive,75,,,,,,,9/12/2020,9,2022,,,
1785,8d32243c-2dd1-4128-bde1-d643207e582c,scared,9/25/2020 0:00,photo,studying,negative,15,,,,,,,9/25/2020,9,2022,,,
1786,8d32243c-2dd1-4128-bde1-d643207e582c,love,2/8/2021 0:00,photo,studying,positive,65,,,,,,,2/8/2021,2,1914,,,
1787,8d32243c-2dd1-4128-bde1-d643207e582c,like,11/16/2020 0:00,photo,studying,positive,50,,,,,,,11/16/2020,11,2034,,,
1788,8d32243c-2dd1-4128-bde1-d643207e582c,interested,12/9/2020 0:00,photo,studying,positive,30,,,,,,,12/9/2020,12,2092,,,
1789,8d32243c-2dd1-4128-bde1-d643207e582c,super love,9/9/2020 0:00,photo,studying,positive,75,,,,,,,9/9/2020,9,2022,,,
1790,8d32243c-2dd1-4128-bde1-d643207e582c,disgust,12/3/2020 0:00,photo,studying,negative,0,,,,,,,12/3/2020,12,2092,,,
1791,8d32243c-2dd1-4128-bde1-d643207e582c,want,9/13/2020 0:00,photo,studying,positive,70,,,,,,,9/13/2020,9,2022,,,
1792,8d32243c-2dd1-4128-bde1-d643207e582c,heart,9/14/2020 0:00,photo,studying,positive,60,,,,,,,9/14/2020,9,2022,,,
1793,8d32243c-2dd1-4128-bde1-d643207e582c,dislike,10/17/2020 0:00,photo,studying,negative,10,,,,,,,10/17/2020,10,2056,,,
1794,8d32243c-2dd1-4128-bde1-d643207e582c,dislike,8/11/2020 0:00,photo,studying,negative,10,,,,,,,8/11/2020,8,2114,,,
1795,8d32243c-2dd1-4128-bde1-d643207e582c,heart,9/13/2020 0:00,photo,studying,positive,60,,,,,,,9/13/2020,9,2022,,,
1796,8d32243c-2dd1-4128-bde1-d643207e582c,interested,8/23/2020 0:00,photo,studying,positive,30,,,,,,,8/23/2020,8,2114,,,
1797,8d32243c-2dd1-4128-bde1-d643207e582c,disgust,4/13/2021 0:00,photo,studying,negative,0,,,,,,,4/13/2021,4,1974,,,
1798,8d32243c-2dd1-4128-bde1-d643207e582c,scared,6/23/2020 0:00,photo,studying,negative,15,,,,,,,6/23/2020,6,2021,,,
1799,8d32243c-2dd1-4128-bde1-d643207e582c,cherish,7/5/2020 0:00,photo,studying,positive,70,,,,,,,7/5/2020,7,2070,,,
1800,8d32243c-2dd1-4128-bde1-d643207e582c,heart,7/31/2020 0:00,photo,studying,positive,60,,,,,,,7/31/2020,7,2070,,,
1801,8d32243c-2dd1-4128-bde1-d643207e582c,super love,3/16/2021 0:00,photo,studying,positive,75,,,,,,,3/16/2021,3,2012,,,
1802,8d32243c-2dd1-4128-bde1-d643207e582c,worried,12/1/2020 0:00,photo,studying,negative,12,,,,,,,12/1/2020,12,2092,,,
1803,8d32243c-2dd1-4128-bde1-d643207e582c,hate,4/30/2021 0:00,photo,studying,negative,5,,,,,,,4/30/2021,4,1974,,,
1804,8d32243c-2dd1-4128-bde1-d643207e582c,peeking,9/24/2020 0:00,photo,studying,neutral,35,,,,,,,9/24/2020,9,2022,,,
1805,8d32243c-2dd1-4128-bde1-d643207e582c,dislike,7/19/2020 0:00,photo,studying,negative,10,,,,,,,7/19/2020,7,2070,,,
1806,8d32243c-2dd1-4128-bde1-d643207e582c,want,1/12/2021 0:00,photo,studying,positive,70,,,,,,,1/12/2021,1,2126,,,
1807,8d32243c-2dd1-4128-bde1-d643207e582c,heart,9/28/2020 0:00,photo,studying,positive,60,,,,,,,9/28/2020,9,2022,,,
1808,8d32243c-2dd1-4128-bde1-d643207e582c,heart,1/25/2021 0:00,photo,studying,positive,60,,,,,,,1/25/2021,1,2126,,,
1809,8d32243c-2dd1-4128-bde1-d643207e582c,interested,11/6/2020 0:00,photo,studying,positive,30,,,,,,,11/6/2020,11,2034,,,
1810,8d32243c-2dd1-4128-bde1-d643207e582c,worried,8/29/2020 0:00,photo,studying,negative,12,,,,,,,8/29/2020,8,2114,,,
1811,8d32243c-2dd1-4128-bde1-d643207e582c,dislike,2/21/2021 0:00,photo,studying,negative,10,,,,,,,2/21/2021,2,1914,,,
1812,8d32243c-2dd1-4128-bde1-d643207e582c,worried,1/6/2021 0:00,photo,studying,negative,12,,,,,,,1/6/2021,1,2126,,,
1813,8d32243c-2dd1-4128-bde1-d643207e582c,scared,2/9/2021 0:00,photo,studying,negative,15,,,,,,,2/9/2021,2,1914,,,
1814,8d32243c-2dd1-4128-bde1-d643207e582c,want,4/29/2021 0:00,photo,studying,positive,70,,,,,,,4/29/2021,4,1974,,,
1815,8d32243c-2dd1-4128-bde1-d643207e582c,interested,1/3/2021 0:00,photo,studying,positive,30,,,,,,,1/3/2021,1,2126,,,
1816,8d32243c-2dd1-4128-bde1-d643207e582c,scared,5/13/2021 0:00,photo,studying,negative,15,,,,,,,5/13/2021,5,2138,,,
1817,8d32243c-2dd1-4128-bde1-d643207e582c,like,4/11/2021 0:00,photo,studying,positive,50,,,,,,,4/11/2021,4,1974,,,
1818,8d32243c-2dd1-4128-bde1-d643207e582c,interested,3/16/2021 0:00,photo,studying,positive,30,,,,,,,3/16/2021,3,2012,,,
1819,8d32243c-2dd1-4128-bde1-d643207e582c,peeking,2/1/2021 0:00,photo,studying,neutral,35,,,,,,,2/1/2021,2,1914,,,
1820,8d32243c-2dd1-4128-bde1-d643207e582c,peeking,11/17/2020 0:00,photo,studying,neutral,35,,,,,,,11/17/2020,11,2034,,,
1821,8d32243c-2dd1-4128-bde1-d643207e582c,adore,2/28/2021 0:00,photo,studying,positive,72,,,,,,,2/28/2021,2,1914,,,
1822,8d32243c-2dd1-4128-bde1-d643207e582c,indifferent,12/24/2020 0:00,photo,studying,neutral,20,,,,,,,12/24/2020,12,2092,,,
1823,8d32243c-2dd1-4128-bde1-d643207e582c,hate,12/3/2020 0:00,photo,studying,negative,5,,,,,,,12/3/2020,12,2092,,,
1824,8d32243c-2dd1-4128-bde1-d643207e582c,scared,5/28/2021 0:00,photo,studying,negative,15,,,,,,,5/28/2021,5,2138,,,
1825,8d32243c-2dd1-4128-bde1-d643207e582c,scared,1/9/2021 0:00,photo,studying,negative,15,,,,,,,1/9/2021,1,2126,,,
1826,8d32243c-2dd1-4128-bde1-d643207e582c,indifferent,9/26/2020 0:00,photo,studying,neutral,20,,,,,,,9/26/2020,9,2022,,,
1827,8d32243c-2dd1-4128-bde1-d643207e582c,disgust,6/24/2020 0:00,photo,studying,negative,0,,,,,,,6/24/2020,6,2021,,,
1829,e2c433d2-096e-484e-8c69-28f0bb69f3b7,disgust,1/24/2021 0:00,audio,science,negative,0,,,,,,,1/24/2021,1,2126,,,
1830,e2c433d2-096e-484e-8c69-28f0bb69f3b7,intrigued,9/18/2020 0:00,audio,science,positive,45,,,,,,,9/18/2020,9,2022,,,
